year,type,provinceNumber,provinceTranslate,regionNumber,province,fuel,contractCapacityMW,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2559,Adder,35,นครราชสีมา, 2 ,นครราชสีมา,ชีวมวล,8,23811614,22301644,11107912,0,0,489360,253440,0,0,120,0,0
2559,Adder,35,นครราชสีมา, 2 ,นครราชสีมา,พลังงานลม,10,2271986,0,1161770,2112005,1523734,1962062,1799536,3201876,1575191,937889,1896487,3873656
2559,Adder,35,นครราชสีมา, 2 ,นครราชสีมา,พลังงานแสงอาทิตย์,81.055,12342047,14104382,14155351,13844508,13191232,12040848,12833252,12906102,11249297,12867608,13090393,13248933
2559,Adder,63,นครศรีธรรมราช, 3 ,นครศรีธรรมราช,ชีวภาพ,2.99,71340,113190,158310,195420,108810,237690,429270,510240,543360,399720,325710,421530
2559,Adder,63,นครศรีธรรมราช, 3 ,นครศรีธรรมราช,ชีวมวล,6.9,7077267,7344800,2788352,741600,1275960,1438800,1228440,1327200,1560840,1434240,1489680,637320
2559,Adder,63,นครศรีธรรมราช, 3 ,นครศรีธรรมราช,พลังงานลม,11.75,1463496,2607060,1258158,577944,1199874,1009320,934110,2603448,1404762,1016280,617689,1900983
2559,Adder,15,นครสวรรค์, 4 ,นครสวรรค์,ชีวมวล,3,1405440,1303840,678116,0,0,0,0,0,0,0,0,28160
2559,Adder,15,นครสวรรค์, 4 ,นครสวรรค์,พลังงานแสงอาทิตย์,14.63,2010120,2056372,2111320,2229388,2194748,1909488,1963368,2010276,1790592,1980816,1996892,2016460
2559,Adder,26,บึงกาฬ, 2 ,บึงกาฬ,พลังงานแสงอาทิตย์,8.874,804560,1056960,1025414,994442,998396,931920,893120,817448,882020,1122020,1094472,1291035
2559,Adder,36,บุรีรัมย์, 2 ,บุรีรัมย์,ชีวภาพ,2.12,313920,152348,473888,517944,443144,427172,445216,442576,347240,319232,437416,487340
2559,Adder,36,บุรีรัมย์, 2 ,บุรีรัมย์,ชีวมวล,0,11575675,12256887,3615244,0,0,0,0,0,0,0,0,0
2559,Adder,36,บุรีรัมย์, 2 ,บุรีรัมย์,พลังงานแสงอาทิตย์,41.64,7092381,7809273,7887832,7701850,7239177,6975885,7250811,7310736,6417968,7255522,7144344,7139909
2559,Adder,42,ปทุมธานี, 5 ,ปทุมธานี,ขยะ,6,22080,51960,73040,56760,48440,40520,35400,44920,48160,42160,40040,35560
2559,Adder,42,ปทุมธานี, 5 ,ปทุมธานี,ชีวภาพ,1.022,83980,96180,85480,49300,67120,61340,52200,38620,11300,21600,0,0
2559,Adder,42,ปทุมธานี, 5 ,ปทุมธานี,พลังงานแสงอาทิตย์,0.0706,5615,6274,6673,6740,9764,5739,5788,6404,6194,5641,5752,5999
2559,Adder,60,ประจวบคีรีขันธ์, 7 ,ประจวบคีรีขันธ์,ชีวภาพ,2.95,79020,250620,294840,179880,231240,186180,24960,0,0,0,0,60
2559,Adder,60,ประจวบคีรีขันธ์, 7 ,ประจวบคีรีขันธ์,ชีวมวล,15,0,2974385,3398430,2667470,335428,0,0,0,0,0,3840,559631
2559,Adder,60,ประจวบคีรีขันธ์, 7 ,ประจวบคีรีขันธ์,พลังงานแสงอาทิตย์,2.735,430260,392289,439092,435438,383214,325607,331835,331900,310564,268109,328252,319650
2559,Adder,53,ปราจีนบุรี, 6 ,ปราจีนบุรี,พลังงานแสงอาทิตย์,29.31,5126440,5459333,5608581,5687850,5223474,4441433,4603252,4966358,4668166,5020535,5380861,5226374
2559,Adder,53,ปราจีนบุรี, 6 ,ปราจีนบุรี,โคเจน,6,758282,691832,839146,732370,638394,546954,470051,771027,445420,441626,414037,407191
2559,Adder,70,ปัตตานี, 3 ,ปัตตานี,ชีวภาพ,2,104546,239130,623096,675917,700074,690804,231270,538012,662626,563486,416644,312180
2559,Adder,39,พระนครศรีอยุธยา, 5 ,พระนครศรีอยุธยา,ชีวภาพ,1.2,0,20,20,0,0,0,20,0,60,0,20,0
2559,Adder,39,พระนครศรีอยุธยา, 5 ,พระนครศรีอยุธยา,ชีวมวล,0,0,127040,1669731,0,0,0,0,0,0,0,0,0
2559,Adder,39,พระนครศรีอยุธยา, 5 ,พระนครศรีอยุธยา,พลังงานแสงอาทิตย์,59.75,9806834,9749564,10295697,10605817,10458266,9144492,9665322,9582976,8916515,9376636,10019761,9630534
2559,Adder,68,พังงา, 3 ,พังงา,ชีวภาพ,2.8,238620,373980,116580,472500,584040,451260,459600,452220,925680,773580,443340,533040
2559,Adder,13,พิจิตร, 4 ,พิจิตร,ขยะ,0.2,19524,7728,3276,2156,488,19336,6900,436,1488,3784,0,5140
2559,Adder,13,พิจิตร, 4 ,พิจิตร,ชีวมวล,0.85,0,0,0,0,0,0,0,0,0,0,0,0
2559,Adder,13,พิจิตร, 4 ,พิจิตร,พลังงานแสงอาทิตย์,4.5,616720,451120,665920,708480,668000,585680,592720,594480,566069,681920,679920,673120
2559,Adder,7,พิษณุโลก, 4 ,พิษณุโลก,ชีวมวล,8,4229888,5103491,2907577,1998000,1766400,0,0,0,0,0,2520,1447066
2559,Adder,67,ภูเก็ต, 3 ,ภูเก็ต,ขยะ,19.5,6139933,6172920,6507254,5577967,5709997,6111257,4370244,5458950,5406641,5165640,6562080,7085160
2559,Adder,32,มหาสารคาม, 2 ,มหาสารคาม,ชีวมวล,6,3027263,2318720,0,0,0,0,0,0,0,0,0,628440
2559,Adder,32,มหาสารคาม, 2 ,มหาสารคาม,พลังงานแสงอาทิตย์,2.856,426700,492378,484020,477200,480980,430060,433437,409460,345839,452680,448900,444380
2559,Adder,34,มุกดาหาร, 2 ,มุกดาหาร,ชีวภาพ,2.063,428460,579500,627280,422160,635997,346660,0,243740,335140,480460,580740,612680
2559,Adder,34,มุกดาหาร, 2 ,มุกดาหาร,ชีวมวล,0,8718840,8762159,2920766,0,0,0,0,0,0,0,0,0
2559,Adder,69,ยะลา, 3 ,ยะลา,ชีวมวล,0,4455127,3546720,1546582,0,0,0,0,0,0,0,0,0
2559,Adder,62,ระนอง, 3 ,ระนอง,ชีวภาพ,0.7,0,0,0,0,0,0,0,0,0,0,0,39200
2559,Adder,49,ระยอง, 6 ,ระยอง,ขยะ,1,0,0,0,0,0,0,0,0,0,0,0,0
2559,Adder,49,ระยอง, 6 ,ระยอง,พลังงานแสงอาทิตย์,1.55,214700,212980,221080,237300,203220,177260,177120,205780,177760,170080,191140,190760
2559,Adder,58,ราชบุรี, 7 ,ราชบุรี,ชีวภาพ,5.051,508076,922045,776911,609172,805940,592224,654774,554952,718469,761783,536032,529740
2559,Adder,58,ราชบุรี, 7 ,ราชบุรี,ชีวมวล,8,3051060,2706780,2392817,1669140,0,0,0,0,0,0,0,0
2559,Adder,58,ราชบุรี, 7 ,ราชบุรี,พลังงานแสงอาทิตย์,2.76,438401,422593,423689,445260,420655,361511,372968,370786,356504,357903,375931,380876
2559,Adder,30,ร้อยเอ็ด, 2 ,ร้อยเอ็ด,ชีวภาพ,3.979,625160,1172700,689420,516280,1252040,900320,1224860,972980,734820,651840,286100,817880
2559,Adder,30,ร้อยเอ็ด, 2 ,ร้อยเอ็ด,ชีวมวล,0,24176333,20912814,7815869,0,0,0,0,0,0,0,0,0
2559,Adder,30,ร้อยเอ็ด, 2 ,ร้อยเอ็ด,พลังงานแสงอาทิตย์,8,1234080,1528000,1479360,1486560,1549120,1386400,1470400,1381920,1173120,1390080,1408160,1343520
2559,Adder,45,ลพบุรี, 5 ,ลพบุรี,ชีวมวล,9.5,9415555,11281754,6135366,764070,180,62700,15210,1350,2820,3300,5430,1012920
2559,Adder,45,ลพบุรี, 5 ,ลพบุรี,พลังงานแสงอาทิตย์,49.71,7099090,7621264,7906847,8190973,7987235,7016492,7264671,7205627,6810414,6984316,7725385,7521395
2559,Adder,4,ลำปาง, 4 ,ลำปาง,ชีวมวล,0,3066217,3628350,4113292,0,0,0,0,0,0,0,0,0
2559,Adder,4,ลำปาง, 4 ,ลำปาง,พลังงานแสงอาทิตย์,2.008,274408,269322,268393,260590,294027,246316,242985,220792,227376,261999,251581,254939
2559,Adder,2,ลำพูน, 4 ,ลำพูน,ชีวมวล,0,5161960,5404765,1869713,0,0,0,0,0,0,0,0,0
2559,Adder,2,ลำพูน, 4 ,ลำพูน,พลังงานแสงอาทิตย์,1.951,317097,318176,346139,330063,324445,269425,268144,257556,252243,284600,294137,293704
2559,Adder,33,ศรีสะเกษ, 2 ,ศรีสะเกษ,ชีวภาพ,3.95,377988,696240,687384,621300,1134228,811104,677340,987792,818532,769752,569232,278364
2559,Adder,33,ศรีสะเกษ, 2 ,ศรีสะเกษ,ชีวมวล,0,5520940,5237865,1876065,0,0,0,0,0,0,0,0,0
2559,Adder,33,ศรีสะเกษ, 2 ,ศรีสะเกษ,พลังงานแสงอาทิตย์,16.99,2476720,3197800,3027720,2919280,2679955,2677440,2962359,2751440,2341960,2739000,2704560,2620000
2559,Adder,22,สกลนคร, 2 ,สกลนคร,ขยะ,0.216,6816,49140,16716,5532,0,0,22224,7572,0,0,0,0
2559,Adder,22,สกลนคร, 2 ,สกลนคร,ชีวมวล,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,Adder,22,สกลนคร, 2 ,สกลนคร,พลังงานแสงอาทิตย์,12.962,1695106,2179037,1953085,1889083,1956602,1777940,1791927,1690357,1676871,2001781,2010163,2041194
2559,Adder,73,สงขลา, 3 ,สงขลา,ขยะ,6.5,1694570,1256092,2810640,2435040,1196760,1752120,1649640,2279829,2817483,2612870,2461945,808800
2559,Adder,73,สงขลา, 3 ,สงขลา,ชีวมวล,0,4952793,5420358,1871283,0,0,0,0,0,0,0,0,0
2559,Adder,73,สงขลา, 3 ,สงขลา,พลังงานแสงอาทิตย์,0.0068,465,498,582,482,380,356,402,435,458,429,400,366
2559,Adder,72,สตูล, 3 ,สตูล,ชีวภาพ,0.95,61110,172512,208548,152568,157194,115884,92376,113994,155808,115470,31392,81666
2559,Adder,55,สมุทรสาคร, 7 ,สมุทรสาคร,ชีวภาพ,0,11880,1400,77300,40660,62880,83260,64040,112700,20260,0,0,0
2559,Adder,55,สมุทรสาคร, 7 ,สมุทรสาคร,พลังงานลม,0.9,14892,7692,34956,40428,25152,10740,8280,8208,4284,4272,1896,4044
2559,Adder,40,สระบุรี, 5 ,สระบุรี,พลังงานแสงอาทิตย์,29.044,4000107,4341369,4473357,4698442,4449534,3850748,4103248,3999737,3707920,3753190,4207634,3966735
2559,Adder,40,สระบุรี, 5 ,สระบุรี,โคเจน,3,239669,155760,110520,504240,580800,381840,248880,364901,283440,308280,1490040,1239840
2559,Adder,52,สระแก้ว, 6 ,สระแก้ว,ชีวภาพ,6,424400,91440,56640,203120,209760,99920,155680,290560,309440,301280,133280,51040
2559,Adder,52,สระแก้ว, 6 ,สระแก้ว,ชีวมวล,0,7356016,7142285,6554406,0,0,0,0,0,0,0,0,0
2559,Adder,52,สระแก้ว, 6 ,สระแก้ว,โคเจน,8,0,252220,875738,815270,651342,409200,845569,783264,259680,407911,291088,64320
2559,Adder,46,สิงห์บุรี, 5 ,สิงห์บุรี,ชีวมวล,15.8,1030200,1322400,1000560,79080,5305200,8321853,6847994,8486538,6969480,750000,2760,5838050
2559,Adder,44,สุพรรณบุรี, 5 ,สุพรรณบุรี,ชีวภาพ,13.64,1968240,2011000,2285700,2170640,2293140,2051440,1657120,1181300,1323640,1747779,2211536,2508314
2559,Adder,44,สุพรรณบุรี, 5 ,สุพรรณบุรี,ชีวมวล,0,12180035,15616036,6587934,0,0,0,0,0,0,0,0,0
2559,Adder,44,สุพรรณบุรี, 5 ,สุพรรณบุรี,พลังงานแสงอาทิตย์,56,8926540,9061929,9280740,9990010,9631520,8466559,8909670,8546907,8172130,8811747,8970653,8953533
2559,Adder,44,สุพรรณบุรี, 5 ,สุราษฎร์ธานี,ชีวภาพ,59.79,7352403,8670662,11887460,10728052,10111903,8561605,8375174,9415458,10329874,10500852,12127978,12533193
2559,Adder,44,สุพรรณบุรี, 5 ,สุราษฎร์ธานี,ชีวมวล,0,6457144,6216132,2447760,0,0,0,0,0,0,0,0,0
2559,Adder,38,สุรินทร์, 2 ,สุรินทร์,ชีวมวล,16,13143522,12050054,11265287,10896585,10857029,10318733,10067335,2744987,0,0,0,6212356
2559,Adder,38,สุรินทร์, 2 ,สุรินทร์,พลังงานแสงอาทิตย์,20.64,3243995,3659411,3596000,3614600,3539535,3109186,3359749,3326811,2826472,3289949,3339720,3354128
2559,Adder,12,สุโขทัย, 4 ,สุโขทัย,ชีวมวล,0,5946069,5551571,1917535,0,0,0,0,0,0,0,0,0
2559,Adder,12,สุโขทัย, 4 ,สุโขทัย,พลังงานแสงอาทิตย์,8,1302000,1303320,1394400,1378080,1430400,1208520,1176000,1103040,1183560,1326840,1351440,1372440
2559,Adder,12,สุโขทัย, 4 ,สุโขทัย,โคเจน,4.5,893520,1406960,1206640,633220,1241220,1276800,1278840,1062840,748080,731460,558840,639740
2559,Adder,24,หนองคาย, 2 ,หนองคาย,ชีวมวล,0,3483149,3761371,1683834,0,0,0,0,0,0,0,0,0
2559,Adder,24,หนองคาย, 2 ,หนองคาย,พลังงานแสงอาทิตย์,2.998,327324,401140,339676,335624,358220,325136,332140,340432,376387,445327,433852,444520
2559,Adder,24,หนองคาย, 2 ,หนองบัวลําภู,ชีวมวล,0,14254120,13275080,4743290,0,0,0,0,0,0,0,0,0
2559,Adder,19,อุดรธานี, 2 ,อุดรธานี,ชีวมวล,8,18877315,17263256,11222812,5603674,5521310,5524660,5553779,5358623,2640914,0,0,4814367
2559,Adder,19,อุดรธานี, 2 ,อุดรธานี,พลังงานแสงอาทิตย์,16.111,2115208,2552414,2390347,2385140,2461562,2307381,2261245,2177951,2097243,2377282,2438039,2498532
2559,Adder,14,อุตรดิตถ์, 4 ,อุตรดิตถ์,ชีวมวล,3,6680,16111,1090,0,0,0,0,0,0,0,0,0
