PROJECT_COUNT,REPORT_MONTH,G_PROJECT_KEY,ERC_CD,ORG,PROJECT_NAME,CONTRACT_STATUS,INSTALLED_CAP_MW,REPORTED_INST_CAP_MW,CONTRACTED_CAP_MW,PROJECT_TYPE,CONTRACT_TYPE,TECHNOLOGY_A_GROUP_1,TECHNOLOGY_A_GROUP_2,TECHNOLOGY_B_GROUP_1,TECHNOLOGY_B_GROUP_2,PRIMARY_FUEL_A_GROUP_1,PRIMARY_FUEL_A_GROUP_3,PRIMARY_FUEL_A_DETAIL,UTILIZATION,SCOD,COD,LICENSINGNO,EGAT_SYS_GEN,ERC_DISTRICT_NO,ERC_DISTRICT,PROVINCE,DISTRICT,SUBDISTRICT,COUNTRY_ZONE,IS_SHARING_LIC,SPP_VSPP_PLANT_CD,PPA_CONTRACT_NO,DISPLAY_ADDR,SPP_VSPP_ROWID,LINK_KV,SUBSTATION,EGAT_SUB,SOURCE
1,Sep 2022,499,1120647,PEA,บริษัท พี.บี.วาย. กรีนเพาเวอร์ จำกัด,COD แล้ว,0,0.561,0.55,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41090,41093,กกพ 01-1(1)/55-212,NO   ,7,เขตที่ 7 (สระบุรี),สระบุรี,เมืองสระบุรี,ตลิ่งชัน,ภาคกลาง,YES  ,PEA-0405-VC1-110,VSPP-PEA-003/2553,เลขที่ 113/1-10 หมู่ที่ 2 ถนนมิตรภาพ ตำบลตลิ่งชัน อำเภอเมืองสระบุรี จังหวัดสระบุรี รหัสไปรษณีย์ 18000,11733,22,สระบุรี 1,SR1,vlook
1,Sep 2022,500,1120648,PEA,บริษัท ฟิวเจอร์ กู๊ด เฮลธ์ จำกัด,COD แล้ว,5.77395,0.561,0.55,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41090,41093,กกพ 01-1(1)/55-212,NO   ,7,เขตที่ 7 (สระบุรี),สระบุรี,เมืองสระบุรี,ตลิ่งชัน,ภาคกลาง,YES  ,PEA-0408-VC1-110,VSPP-PEA-021/2553,เลขที่ 113/1-10 หมู่ที่ 2 ถนนมิตรภาพ ตำบลตลิ่งชัน อำเภอเมืองสระบุรี จังหวัดสระบุรี รหัสไปรษณีย์ 18000,11734,22,สระบุรี 1,SR1,vlook
1,Sep 2022,501,1120649,PEA,บริษัท สระบุรี โซลาร์แพลนท์ จำกัด,COD แล้ว,0,0.561,0.55,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41090,41089,กกพ 01-1(1)/55-212,NO   ,7,เขตที่ 7 (สระบุรี),สระบุรี,เมืองสระบุรี,ตลิ่งชัน,ภาคกลาง,YES  ,PEA-0409-VC1-110,VSPP-PEA-023/2553,เลขที่ 113/1-10 หมู่ที่ 2 ถนนมิตรภาพ ตำบลตลิ่งชัน อำเภอเมืองสระบุรี จังหวัดสระบุรี รหัสไปรษณีย์ 18000,11735,22,สระบุรี 1,SR1,vlook
1,Sep 2022,502,1120650,PEA,บริษัท วี.เอ. คลีน เอ็นเนอยี จำกัด,COD แล้ว,0,0.561,0.55,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41090,41089,กกพ 01-1(1)/55-212,NO   ,7,เขตที่ 7 (สระบุรี),สระบุรี,เมืองสระบุรี,ตลิ่งชัน,ภาคกลาง,YES  ,PEA-0400-VC1-110,VSPP-PEA-022/2553,เลขที่ 113/1-10 หมู่ที่ 2 ถนนมิตรภาพ ตำบลตลิ่งชัน อำเภอเมืองสระบุรี จังหวัดสระบุรี รหัสไปรษณีย์ 18000,11736,22,สระบุรี 1,SR1,vlook
1,Sep 2022,503,1120169,PEA,บริษัท น้ำตาลวังขนาย จำกัด,COD แล้ว,18,18,6,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,กากอ้อย,Power Generation,41244,41283,กกพ 01-1(2)/54-085,NO   ,5,เขตที่ 5 (อุบลราชธานี),มหาสารคาม,โกสุมพิสัย,แก้งแก,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0632-VNE2-416,VSPP-PEA 328/2552,เลขที่ 222 หมู่ที่ 9 ตำบลแก้งแก อำเภอโกสุมพิสัย จังหวัดมหาสารคาม รหัสไปรษณีย์ 44140,11504,22,มหาสารคาม,MK,vlook
1,Sep 2022,504,1120725,PEA,บริษัท เจ.พี. โซล่า พาวเวอร์ จำกัด,COD แล้ว,3.175,3,3,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41265,41327,กกพ 01-1(1)/55-236,NO   ,6,เขตที่ 6 (นครราชสีมา),สุรินทร์,เมืองสุรินทร์,ตาอ็อง,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0805-VNE3-110,VSPP-PEA 046/2554,เลขที่ 222 หมู่ที่ 4 ตำบลตาอ็อง อำเภอเมืองสุรินทร์ จังหวัดสุรินทร์ รหัสไปรษณีย์ 32000,11752,22,สุรินทร์ 2,SKA,vlook
1,Sep 2022,505,1120155,PEA,บริษัท สระแก้วเจริญ จำกัด,COD แล้ว,3.624,3,3,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,ก๊าซชีวภาพ,Power Generation,39813,41453,กกพ 01-1(1)/53-125,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,เมืองสระแก้ว,บ้านแก้ง,ภาคกลาง,NO   ,PEA-0772-VC1-515,VSPP-PEA-068/2550,เลขที่ 40 หมู่ที่ 4 ถนนสุวรรณศร ตำบลบ้านแก้ง อำเภอเมืองสระแก้ว จังหวัดสระแก้ว รหัสไปรษณีย์ 27000,11718,22,สระแก้ว,PA2,vlook
1,Sep 2022,507,1120152,PEA,บริษัท ชุมพรอุตสาหกรรมน้ำมันปาล์ม จำกัด (มหาชน),COD แล้ว,7.647,3.889,3,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,ก๊าซชีวภาพ,Power Generation,41851,42118,กกพ 01-1(1)/53-097,NO   ,10,เขตที่ 10 (ราชบุรี),ชุมพร,ท่าแซะ,สลุย,ภาคใต้,NO   ,PEA-1203-VS1-515,VSPP-PEA-050/2556,เลขที่ 296 หมู่ที่ 2 ถนนเพชรเกษม ตำบลสลุย อำเภอท่าแซะ จังหวัดชุมพร รหัสไปรษณีย์ 86140,10983,22,ท่าแซะ,CP,vlook
1,Sep 2022,525,1120343,PEA,บริษัท เอช วี กรีน จำกัด,COD แล้ว,1.105,1.105,1,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,เศษวัสดุ,Power Generation,41152,41509,กกพ 01-1(1)/55-183,NO   ,9,เขตที่ 9 (กาญจนบุรี),กาญจนบุรี,ทองผาภูมิ,ท่าขนุน,ภาคกลาง,NO   ,PEA-0877-VC3-416,VSPP-PEA-003/2554,เลขที่ 53/5 ตำบลท่าขนุน อำเภอทองผาภูมิ จังหวัดกาญจนบุรี รหัสไปรษณีย์ 71180,11623,22,วชิราลงกรณ์,VRK,vlook
1,Sep 2022,528,1120315,PEA,บริษัท แมกซ์เวล 1991 จำกัด,COD แล้ว,1.095,1,0.95,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biogas,ก๊าซชีวภาพ,Power Generation,40543,42160,กกพ 01-1(1)/53-114,NO   ,6,เขตที่ 6 (นครราชสีมา),นครราชสีมา,สีคิ้ว,บ้านหัน,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0767-VNE3-515,VSPP-PEA-NE3 021/2551,เลขที่ 12 หมู่ที่ 10 ตำบลบ้านหัน อำเภอสีคิ้ว จังหวัดนครราชสีมา รหัสไปรษณีย์ 30140,11780,22,สีคิ้ว,SKI,vlook
1,Sep 2022,53,1120143,PEA,บริษัท บางจากปิโตรเลียม จำกัด (มหาชน) สาขาบางปะอิน โครงการ 1,COD แล้ว,9.4464,9.97,8,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,40756,40760,กกพ 01-1(1)/54-152,NO   ,7,เขตที่ 7 (สระบุรี),พระนครศรีอยุธยา,บางปะอิน,บางกระสั้น,ภาคกลาง,NO   ,PEA-0053-VC1-110,VSPP-PEA 038/2553,เลขที่ 99/4 หมู่ที่ 9 ตำบลบางกระสั้น อำเภอบางปะอิน จังหวัดพระนครศรีอยุธยา รหัสไปรษณีย์ 13160,11148,22,บางปะอิน 3,SNO,vlook
1,Sep 2022,530,1120729,PEA,บริษัท แก้วลำดวน เพาเวอร์ซัพพลาย จำกัด,COD แล้ว,9.9,9.6,8,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,เศษวัสดุ,Power Generation,41425,41374,กกพ 01-1(1)/55-237,NO   ,7,เขตที่ 7 (สระบุรี),สระแก้ว,เมืองสระแก้ว,ศาลาลำดวน,ภาคกลาง,NO   ,PEA-1263-VC1-416,VSPP-PEA 081/2555,เลขที่ 14 ตำบลศาลาลำดวน อำเภอเมืองสระแก้ว จังหวัดสระแก้ว รหัสไปรษณีย์ 27000,11724,22,สระแก้ว,PA2,vlook
1,Sep 2022,532,1120731,PEA,บริษัท ตั้งแซเยี้ยงกรีนพาวเวอร์ จำกัด,COD แล้ว,9.5,9.5,8,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,เศษวัสดุ,Power Generation,41252,41411,กกพ 01-1(1)/55-240,NO   ,5,เขตที่ 5 (อุบลราชธานี),ศรีสะเกษ,โนนคูณ,โนนค้อ,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0619-VNE2-416,VSPP-PEA 103/2553,เลขที่ 71/2 หมู่ที่ 7 ตำบลโนนค้อ อำเภอโนนคูณ จังหวัดศรีสะเกษ รหัสไปรษณีย์ 33250,10645,22,กันทรลักษ์,KTL,vlook
1,Sep 2022,533,1120732,PEA,บริษัท ทิพย์กำแพงเพชร ไบโอเอนเนอยี่ จำกัด,COD แล้ว,0,36,8,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,เศษวัสดุ,Power Generation,41333,41338,กกพ 01-1(2)/55-115,NO   ,2,เขตที่ 2 (พิษณุโลก),กำแพงเพชร,บึงสามัคคี,เทพนิมิต,ภาคเหนือ,YES  ,PEA-0880-VN2-416,VSPP-PEA 226/2552,เลขที่ 323 หมู่ที่ 9 ตำบลเทพนิมิต อำเภอบึงสามัคคี จังหวัดกำแพงเพชร รหัสไปรษณีย์ 62000,11741,22,สลกบาตร,SLB,vlook
1,Sep 2022,534,1120733,PEA,บริษัท ขอนแก่นกรีนพาวเวอร์ จำกัด,COD แล้ว,9.6,9.9,8,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,แกลบ,Power Generation,41455,41375,กกพ 01-1(1)/56-252,NO   ,4,เขตที่ 4 (ขอนแก่น),ขอนแก่น,พล,เก่างิ้ว,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0604-VNE1-416,VSPP-PEA 204/2552,เลขที่ 98 หมู่ที่ 9 ถนนมิตรภาพ ตำบลเก่างิ้ว อำเภอพล จังหวัดขอนแก่น รหัสไปรษณีย์ 40120,11401,22,พล,PO,vlook
1,Sep 2022,536,1120735,PEA,บริษัท แม่สะเรียง โซลา จำกัด (โครงการ 2),COD แล้ว,1.094,1.08,0.96,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41315,41327,กกพ 01-1(1)/56-253,NO   ,1,เขตที่ 1 (เชียงใหม่),แม่ฮ่องสอน,แม่สะเรียง,บ้านกาศ,ภาคเหนือ,NO   ,PEA-1101-VN1-110,VSPP-PEA-029/2555,เลขที่ 91/1 หมู่ที่ 3 ตำบลบ้านกาศ อำเภอแม่สะเรียง จังหวัดแม่ฮ่องสอน รหัสไปรษณีย์ 58110,11995,22,ฮอด,CTG,vlook
1,Sep 2022,537,1120736,PEA,บริษัท สยาม โซล่า เพาเวอร์ จำกัด,COD แล้ว,9.6,8,8,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41425,41362,กกพ 01-1(1)/56-254,NO   ,7,เขตที่ 7 (สระบุรี),อ่างทอง,โพธิ์ทอง,โคกพุทรา,ภาคกลาง,NO   ,PEA-0835-VC1-110,VSPP-PEA-056/2554,เลขที่ 119 หมู่ที่ 1 ตำบลโคกพุทรา อำเภอโพธิ์ทอง จังหวัดอ่างทอง รหัสไปรษณีย์ 14120,11929,22,อ่างทอง 2,AT2,vlook
1,Sep 2022,538,1120737,PEA,บริษัท บางจาก โซลาร์เอ็นเนอร์ยี จำกัด สาขาบำเหน็จณรงค์ โครงการ 1,COD แล้ว,12.532,12.5,8,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41426,41339,กกพ 01-1(2)/56-117,NO   ,6,เขตที่ 6 (นครราชสีมา),ชัยภูมิ,บำเหน็จณรงค์,บ้านเพชร,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0398-VNE3-110,VSPP-PEA-059/2553,เลขที่ 113 หมู่ที่ 15 ตำบลบ้านเพชร อำเภอบำเหน็จณรงค์ จังหวัดชัยภูมิ รหัสไปรษณีย์ 36160,11224,22,บำเหน็จณรงค์,BNN,vlook
1,Sep 2022,539,1120738,PEA,บริษัท บางจาก โซลาร์เอ็นเนอร์ยี จำกัด สาขาบำเหน็จณรงค์ โครงการ 2,COD แล้ว,12.366,12.5,8,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41426,41339,กกพ 01-1(2)/56-118,NO   ,6,เขตที่ 6 (นครราชสีมา),ชัยภูมิ,บำเหน็จณรงค์,บ้านเพชร,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0399-VNE3-110,VSPP-PEA 060/2553,เลขที่ 114 หมู่ที่ 15 ตำบลบ้านเพชร อำเภอบำเหน็จณรงค์ จังหวัดชัยภูมิ รหัสไปรษณีย์ 36160,11225,22,บำเหน็จณรงค์,BNN,vlook
1,Sep 2022,540,1120739,PEA,บริษัท บางจาก โซลาร์เอ็นเนอร์ยี จำกัด สาขาบางปะหัน โครงการ 1,COD แล้ว,12.331,12,8,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41426,41369,กกพ 01-1(2)/56-123,NO   ,7,เขตที่ 7 (สระบุรี),พระนครศรีอยุธยา,บางปะหัน,บ้านม้า,ภาคกลาง,NO   ,PEA-0411-VC1-110,VSPP-PEA-051/2553,เลขที่ 14 หมู่ที่ 1 ตำบลบ้านม้า อำเภอบางปะหัน จังหวัดพระนครศรีอยุธยา รหัสไปรษณีย์ 13220,11146,22,บางปะหัน,AT1,vlook
1,Sep 2022,541,1120740,PEA,บริษัท บางจาก โซลาร์เอ็นเนอร์ยี จำกัด สาขาบางปะหัน โครงการ 2,COD แล้ว,12.567,12.5,8,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41426,41369,กกพ 01-1(2)/56-124,NO   ,7,เขตที่ 7 (สระบุรี),พระนครศรีอยุธยา,บางปะหัน,บ้านม้า,ภาคกลาง,NO   ,PEA-0412-VC1-110,VSPP-PEA 052/2553,เลขที่ 14/1 หมู่ที่ 1 ตำบลบ้านม้า อำเภอบางปะหัน จังหวัดพระนครศรีอยุธยา รหัสไปรษณีย์ 13220,11147,22,บางปะหัน,AT1,vlook
1,Sep 2022,542,1120741,PEA,บริษัท หนองบัว กรีนพาวเวอร์ จำกัด,COD แล้ว,2,1.8,1.8,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,แกลบ,Power Generation,42903,41457,กกพ 01-1(1)/56-255,NO   ,3,เขตที่ 3 (นครสวรรค์),นครสวรรค์,หนองบัว,หนองบัว,ภาคเหนือ,NO   ,PEA-1211-VN3-416,VSPP-PEA-118/2555,"เลขที่ 111, 111/1 หมู่ที่ 20 ตำบลหนองบัว อำเภอหนองบัว จังหวัดนครสวรรค์ รหัสไปรษณีย์ 60110",11842,22,หนองบัว,TTK,vlook
1,Sep 2022,546,1120745,PEA,บริษัท นอร์ทอีสท์ กรีน เอนเนอร์จี (ประเทศไทย) จำกัด,COD แล้ว,0.99,0.99,0.99,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,เศษวัสดุ,Power Generation,41364,41366,กกพ 01-1(1)/56-259,NO   ,4,เขตที่ 4 (ขอนแก่น),สกลนคร,เมืองสกลนคร,พังขว้าง,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0754-VNE1-416,VSPP-PEANE1ซ.N.D 02.2/2552,เลขที่ 778 หมู่ที่ 1 ตำบลพังขว้าง อำเภอเมืองสกลนคร จังหวัดสกลนคร รหัสไปรษณีย์ 47000,11700,22,สกลนคร,SO1,vlook
1,Sep 2022,547,1120746,PEA,บริษัท พลพาวเวอร์ซัพพลาย จำกัด,COD แล้ว,9.6,9.9,8,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,แกลบ,Power Generation,41426,41375,กกพ 01-1(1)/56-260,NO   ,4,เขตที่ 4 (ขอนแก่น),ขอนแก่น,พล,เก่างิ้ว,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0653-VNE1-416,VSPP-PEA 205/2552,เลขที่ 99 หมู่ที่ 9 ถนนมิตรภาพ ตำบลเก่างิ้ว อำเภอพล จังหวัดขอนแก่น รหัสไปรษณีย์ 40120,11396,22,พล,PO,vlook
1,Sep 2022,548,1120747,PEA,บริษัท พี.พี. โซลาร์ เพาเวอร์ จำกัด,COD แล้ว,1.10142,1.2,0.999,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41455,41365,กกพ 01-1(1)/56-261,NO   ,4,เขตที่ 4 (ขอนแก่น),หนองคาย,ท่าบ่อ,บ้านว่าน,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0427-VNE1-110,(VSPP.PEA NE1) ซ065/2552,เลขที่ 239 หมู่ที่ 4 ตำบลบ้านว่าน อำเภอท่าบ่อ จังหวัดหนองคาย รหัสไปรษณีย์ 43110,11200,22,บ้านผือ,UD1,vlook
1,Sep 2022,551,1120750,PEA,บริษัท ห้างฉัตร โซลา แพลนท์ จำกัด,COD แล้ว,1.1258,1.032,0.96,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41322,41367,กกพ 01-1(1)/56-264,NO   ,1,เขตที่ 1 (เชียงใหม่),ลำปาง,ห้างฉัตร,เวียงตาล,ภาคเหนือ,NO   ,PEA-0828-VN1-110,PEA-VSPP N1 3/2553,เลขที่ 291/1 หมู่ที่ 1 ตำบลเวียงตาล อำเภอห้างฉัตร จังหวัดลำปาง รหัสไปรษณีย์ 52190,11908,22,ห้างฉัตร,LP1,vlook
1,Sep 2022,552,1120751,PEA,บริษัท ซี.เค.แอนด์ ซัน เอ็นเนอร์ยี่ (ประเทศไทย) จำกัด สาขาบุรีรัมย์ โครงการที่ 1,COD แล้ว,3.35472,3.02,3,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41455,41387,กกพ 01-1(1)/56-265,NO   ,6,เขตที่ 6 (นครราชสีมา),บุรีรัมย์,เมืองบุรีรัมย์,สะแกโพรง,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0806-VNE3-110,VSPP-PEA-094/2553,เลขที่ 149 หมู่ที่ 11 ตำบลสะแกโพรง อำเภอเมืองบุรีรัมย์ จังหวัดบุรีรัมย์ รหัสไปรษณีย์ 31000,11273,22,บุรีรัมย์,BR,vlook
1,Sep 2022,553,1120752,PEA,บริษัท ซี.เค.แอนด์ ซัน เอ็นเนอร์ยี่ (ประเทศไทย) จำกัด สาขาบุรีรัมย์ โครงการที่ 2,COD แล้ว,5.58048,5.02,5,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41455,41387,กกพ 01-1(1)/56-266,NO   ,6,เขตที่ 6 (นครราชสีมา),บุรีรัมย์,เมืองบุรีรัมย์,สะแกโพรง,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0807-VNE3-110,VSPP-PEA-095/2553,เลขที่ 153 หมู่ที่ 11 ถนนบุรีรัมย์-นางรอง ตำบลสะแกโพรง อำเภอเมืองบุรีรัมย์ จังหวัดบุรีรัมย์ รหัสไปรษณีย์ 31000,11274,22,บุรีรัมย์,BR,vlook
1,Sep 2022,649,1120786,PEA,บริษัท พี.พี. โซล่า (หนองโน) จำกัด,COD แล้ว,1.102,1.2,0.998,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41633,41453,กกพ 01-1(1)/56-267,NO   ,4,เขตที่ 4 (ขอนแก่น),ขอนแก่น,กระนวน,หนองโน,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0374-VNE1-110,ซ.(VSPP)06/2553,เลขที่ 175 หมู่ที่ 6 ตำบลหนองโน อำเภอกระนวน จังหวัดขอนแก่น รหัสไปรษณีย์ 40170,10600,22,กระนวน,NPO1,vlook
1,Sep 2022,651,1120788,PEA,บริษัท กันกุล พาวเวอร์เจน จำกัด (สาขาศรีจุฬา),COD แล้ว,9.6,8.02,8,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41425,41446,กกพ 01-1(1)/56-269,NO   ,7,เขตที่ 7 (สระบุรี),นครนายก,เมืองนครนายก,ศรีจุฬา,ภาคกลาง,NO   ,PEA-0326-VC1-110,VSPP-PEA 077/2553,เลขที่ 11/1 หมู่ที่ 10 ตำบลศรีจุฬา อำเภอเมืองนครนายก จังหวัดนครนายก รหัสไปรษณีย์ 26000,11052,22,บ้านสร้าง  ,PA2,vlook
1,Sep 2022,652,1120789,PEA,บริษัท เอเวอร์กรีน พลัส จำกัด,COD แล้ว,9.8,9.8,8,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,เศษวัสดุ,Power Generation,41639,41488,กกพ 01-1(1)/56-268,NO   ,3,เขตที่ 3 (นครสวรรค์),ลพบุรี,พัฒนานิคม,หนองบัว,ภาคเหนือ,NO   ,PEA-1377-VN3-416,VSPP-PEA 084/2555,เลขที่ 180 หมู่ที่ 11 ตำบลหนองบัว อำเภอพัฒนานิคม จังหวัดลพบุรี รหัสไปรษณีย์ 15140,11417,22,พัฒนานิคม,TL3,vlook
1,Sep 2022,654,1120791,PEA,บริษัท พัฒนาพลังงานธรรมชาติ จำกัด (โครงการวังเพลิงโซลาร์),COD แล้ว,10.29024,8.6,8,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41609,41396,กกพ 01-1(1)/63-927,NO   ,3,เขตที่ 3 (นครสวรรค์),ลพบุรี,โคกสำโรง,วังเพลิง,ภาคเหนือ,NO   ,PEA-0371-VN3-110,VSPP-PEA258/2552,เลขที่ 188 หมู่ที่ 3 ตำบลวังเพลิง อำเภอโคกสำโรง จังหวัดลพบุรี รหัสไปรษณีย์ 15120,10781,22,ชัยบาดาล 2,LB2,vlook
1,Sep 2022,657,1120794,PEA,บริษัท ไทยรุ่งเรืองผลิตไฟฟ้า จำกัด,COD แล้ว,27,27,8,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,เศษวัสดุ,Power Generation,41274,41422,กกพ 01-1(2)/56-127,NO   ,3,เขตที่ 3 (นครสวรรค์),เพชรบูรณ์,ศรีเทพ,ศรีเทพ,ภาคเหนือ,NO   ,PEA-0627-VN3-416,VSPP-PEA082/2553,เลขที่ 123 หมู่ที่ 9 ถนนทางหลวงหมายเลข 2211 ตำบลศรีเทพ อำเภอศรีเทพ จังหวัดเพชรบูรณ์ รหัสไปรษณีย์ 67170,11657,22,วิเชียรบุรี,BGS,vlook
1,Sep 2022,658,1120795,PEA,บจก. สหการน้ำตาลชลบุรี,COD แล้ว,19,8,4,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,กากอ้อย,Power Generation,42657,43020,กกพ 01-1(2)/56-128,NO   ,8,เขตที่ 8 (ชลบุรี),ชลบุรี,บ้านบึง,หนองไผ่แก้ว,ภาคกลาง,NO   ,PEA-1344-VC2-416,VSPP-PEA-013/2557,เลขที่ 612 หมู่ที่ 5 ตำบลหนองไผ่แก้ว อำเภอบ้านบึง จังหวัดชลบุรี รหัสไปรษณีย์ 20220,11874,22,หนองใหญ่,BWN,vlook
1,Sep 2022,664,1120801,PEA,บริษัท กันกุล พาวเวอร์เจน จำกัด (สาขาบึงสามพัน),COD แล้ว,3.6,3.02,3,VSPP,Non-Firm,Solar,Photovoltaic,N/A,N/A,Renewable,Solar Farm,แสงอาทิตย์,Power Generation,41425,41417,กกพ 01-1(1)/56-274,NO   ,3,เขตที่ 3 (นครสวรรค์),เพชรบูรณ์,บึงสามพัน,ซับสมอทอด,ภาคเหนือ,NO   ,PEA-0325-VN3-110,VSPP-PEA 076/2553,"เลขที่ 301, 301/1 หมู่ที่ 2 ตำบลซับสมอทอด อำเภอบึงสามพัน จังหวัดเพชรบูรณ์ รหัสไปรษณีย์ 67160",11259,22,บึงสามพัน,BGS,vlook
1,Sep 2022,665,1120802,PEA,บริษัท ไทยกาญจนบุรี เพาเวอร์ จำกัด,COD แล้ว,8,8,5.6,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,กากอ้อย,Power Generation,41578,41576,กกพ 01-1(1)/56-275,NO   ,9,เขตที่ 9 (กาญจนบุรี),กาญจนบุรี,ท่ามะกา,ท่าไม้,ภาคกลาง,NO   ,PEA-1212-VC3-416,VSPP-PEA-117/2555,เลขที่ 1 หมู่ที่ 8 ตำบลท่าไม้ อำเภอท่ามะกา จังหวัดกาญจนบุรี รหัสไปรษณีย์ 71120,11019,22,ท่ามะกา,BP2,vlook
1,Sep 2022,666,1120803,PEA,บริษัท ผลิตไฟฟ้าครบุรี จำกัด (โครงการ ๑๕ เมกะวัตต์),COD แล้ว,15,15,8,VSPP,Non-Firm,Thermal,Thermal,N/A,N/A,Renewable,Biomass,กากอ้อย,Power Generation,41455,41471,กกพ 01-1(2)/56-132,NO   ,6,เขตที่ 6 (นครราชสีมา),นครราชสีมา,ครบุรี,จระเข้หิน,ภาคตะวันออกเฉียงเหนือ,NO   ,PEA-0652-VNE3-416,VSPP-PEA-046/2552,เลขที่ 99 หมู่ที่ 13 ตำบลจระเข้หิน อำเภอครบุรี จังหวัดนครราชสีมา รหัสไปรษณีย์ 30250,10871,22,ปักธงชัย (ชั่วคราว),NR3,vlook
